ID_Transaccion,Fecha_Hora,ID_Tarjeta,Monto,Comercio,Ubicacion_Comercio,Tipo_Transaccion,Pais_IP,Es_Fraudulenta
383,2025-02-20 09:15:28.572028,CC-9799692849,147.415698417968,Benitez-Silva,"Posadas, Jamaica",Compra,Liberia,0
384,2025-01-30 09:14:04.125217,CC-5717113325,905.1867242230968,Ruiz-Gutierrez,"San Juan, República Popular Democrática de Corea",Compra,Senegal,0
385,2025-01-08 17:46:07.000227,CC-4597308328,623.5212221031428,Perez-Ledesma,"La Plata, México",Compra,Tayikistán,0
386,2025-03-16 06:45:41.729969,CC-9707297635,569.276266084324,Lopez Group,"Mendoza, Brasil",Pago,Turquía,0
387,2025-02-26 07:15:12.821393,CC-8823743420,528.4588303310244,Fernandez-Avila,"Posadas, Lituania",Pago,República Democrática Popular Lao,0
388,2025-01-29 07:04:23.924141,CC-6806779368,896.4540060862415,"Acosta, Gonzalez and Gonzalez","San Salvador de Jujuy, Jamaica",Pago,Swazilandia,0
389,2025-02-19 16:27:53.361508,CC-5045193642,350.238115307376,"Gomez, Gonzalez and Cabrera","Paraná, Rumania",Compra,Omán,0
390,2025-02-25 23:55:29.001282,CC-9515456962,438.64564287797356,Gomez Ltd,"San Miguel de Tucumán, Georgia",Compra,Dominicana,0
391,2025-01-23 07:49:02.827948,CC-1555916905,221.80870909288097,Rojas-Torres,"La Plata, Guyana",Retiro,Kirguistán,0
392,2025-01-22 04:26:49.868310,CC-1687522662,744.714055892157,Lopez PLC,"Rawson, Seychelles",Pago,Vietman,0
393,2025-02-21 03:32:45.268524,CC-5181162931,789.5061092222843,"Luna, Mansilla and Godoy","San Miguel de Tucumán, San Marino",Retiro,Alemania,0
394,2025-02-17 02:11:57.639127,CC-7958777044,686.9243068380147,"Diaz, Ortiz and Soria","Córdoba, Burkina Faso",Compra,Niger,0
395,2025-03-18 10:54:17.888142,CC-8316260710,496.0692007936784,"Toledo, Garcia and Ledesma","Chilecito, Belice",Compra,Kenya,0
396,2025-01-30 09:48:18.021600,CC-8838696974,150.36318129261068,"Lopez, Perez and Acuña","Constitución, Israel",Pago,Bahrein,0
397,2025-03-07 06:54:36.302382,CC-2260325655,407.5185005422964,Morales Group,"Santa Rosa, Gambia",Retiro,Djibouti,0
398,2025-02-20 13:36:21.949290,CC-2161318239,832.0497780200895,Ruiz-Martinez,"Ushuaia, India",Compra,República de Moldova,0
399,2025-02-05 23:47:37.603856,CC-9581499260,305.97234636978453,"Maidana, Sosa and Diaz","Chilecito, Kiribati",Retiro,República Árabe Siria,0
400,2025-03-24 10:37:58.929390,CC-8705299611,59.29308610585682,"Castro, Lopez and Lucero","Bahía Blanca, Madagascar",Pago,Emiratos Árabes Unidos,0
401,2025-01-25 12:46:40.686033,CC-3660038322,720.8189743186203,Diaz and Sons,"Chilecito, Suriname",Compra,República Democrática Popular Lao,0
402,2025-02-10 23:37:04.713431,CC-4457905462,709.1787496420872,Ayala-Martinez,"Chilecito, Malasia",Pago,Sierra Leona,0
403,2025-01-04 11:23:29.296480,CC-2202885615,967.8070486413923,Martinez LLC,"Santiago del Estero, Nueva Zelandia",Retiro,Georgia,0
404,2025-01-18 23:16:10.875912,CC-9038219861,164.1377389408267,Duarte-Arias,"Rosario, Burundi",Retiro,China,0
405,2025-02-07 23:33:05.635331,CC-6979732059,103.49296019286365,"Martinez, Carrizo and Chavez","Bahía Blanca, Saint Kitts y Nevis",Pago,República Checa,0
406,2025-03-10 06:13:13.552178,CC-8387963820,271.3370499461944,Arias Group,"Ushuaia, Grecia",Retiro,Armenia,0
407,2025-03-04 08:15:41.313269,CC-6351395545,791.934073314482,Garcia-Correa,"San Salvador de Jujuy, República Unida de Tanzanía",Retiro,Comoras,0
408,2025-02-16 15:02:16.396984,CC-2417157451,719.6815288978532,"Muñoz, Diaz and Duarte","Formosa, Maldivas",Pago,Madagascar,0
409,2025-01-11 15:07:32.183635,CC-4725916867,489.0833949118247,"Cruz, Lopez and Rodriguez","San Miguel de Tucumán, Tayikistán",Retiro,Chipre,0
410,2025-03-12 00:14:58.818246,CC-5397733926,697.8345472015798,"Acuña, Garcia and Lopez","Santa Rosa, Gambia",Pago,Canadá,0
411,2025-01-02 14:41:54.045477,CC-3511050001,296.1463024123376,Perez-Bravo,"San Salvador de Jujuy, Bélgica",Compra,Benin,0
412,2025-03-11 08:14:21.523970,CC-5424857053,36.69476440156559,Gomez-Maldonado,"Neuquén, Bélgica",Retiro,Barbados,0
413,2025-02-01 09:18:38.385763,CC-3553675378,145.34207063332562,"Diaz, Martinez and Bravo","San Miguel de Tucumán, México",Compra,Seychelles,0
414,2025-03-04 02:48:40.223875,CC-6804694240,367.1811350341228,Cordoba LLC,"Formosa, Pakistán",Compra,Portugal,0
415,2025-03-15 17:25:05.593309,CC-8780960627,442.4230008876638,"Gonzalez, Garcia and Sosa","San Ferando del Valle de Catamarca, Maldivas",Pago,Irán,0
416,2025-02-21 15:36:20.274351,CC-7621628502,88.98121589730243,"Acosta, Paz and Aguirre","Salta, Perú",Compra,Mauricio,0
417,2025-02-04 10:33:09.379768,CC-2171548380,441.72069792855234,Gutierrez-Martinez,"Santiago del Estero, Camerún",Pago,Túnez,0
418,2025-03-21 03:47:19.174218,CC-4182983343,104.03474655390163,Romero and Sons,"Neuquén, Kirguistán",Pago,Mali,0
419,2025-02-10 08:49:11.902789,CC-5342460581,19.535040028569185,"Rodriguez, Morales and Moreno","Formosa, Lituania",Compra,Francia,0
420,2025-03-10 06:02:49.208436,CC-1629207794,369.1252096971473,Silva Group,"San Salvador de Jujuy, Kuwait",Compra,Honduras,0
421,2025-02-28 07:40:08.656617,CC-2250735494,92.2978376975204,Lopez-Gonzalez,"Santiago del Estero, Belice",Compra,Sri Lanka,0
422,2025-02-20 16:44:55.059627,CC-7554734815,667.9235498874764,Castro-Godoy,"Rawson, Chipre",Pago,Mali,0
423,2025-01-04 14:40:33.311584,CC-8863685513,259.48697979629253,Coronel-Toledo,"San Salvador de Jujuy, Bhután",Compra,Burkina Faso,0
424,2025-02-22 17:00:45.940400,CC-2093628622,670.5580236921456,Soto LLC,"Mar del Plata, Congo",Retiro,Qatar,0
425,2025-02-10 22:21:07.089703,CC-6009636690,281.5808710810028,Rodriguez-Benitez,"Ushuaia, Chipre",Pago,Papua Nueva Guinea,0
426,2025-02-07 22:40:34.929473,CC-7771620657,918.915075267135,"Morales, Rodriguez and Nuñez","Formosa, Tayikistán",Pago,Hungría,0
427,2025-01-20 12:57:12.595029,CC-8224225370,604.095925171895,Sanchez and Sons,"Río Gallegos, Túnez",Compra,Tuvalu,0
428,2025-03-13 10:48:53.574289,CC-5320685054,924.8796298011688,"Diaz, Flores and Gomez","Bahía Blanca, Samoa",Pago,Angola,0
429,2025-01-14 14:21:04.490215,CC-3935581800,609.8471084237375,Torres LLC,"San Juan, Bulgaria",Pago,Honduras,0
430,2025-01-28 19:43:30.269958,CC-7499718774,256.60285364027544,Toledo Group,"San Ferando del Valle de Catamarca, República de Macedonia del Norte",Compra,Panamá,0
431,2025-01-26 13:47:48.298202,CC-9730659793,71.65752605468145,Fernandez-Sosa,"Posadas, Niger",Pago,Swazilandia,0
432,2025-02-19 21:47:50.793545,CC-1598949903,87.49924108777827,"Paz, Miranda and Aguirre","Santiago del Estero, Venezuela",Retiro,Portugal,0
433,2025-01-15 08:43:02.775221,CC-7498468279,341.9259026233332,"Castro, Rodriguez and Pereyra","Corrientes, España",Compra,Jordania,0
434,2025-03-11 12:56:37.395678,CC-9842835345,19.21100028179382,"Roldan, Rodriguez and Leiva","La Plata, Zambia",Pago,Yemen,0
435,2025-01-31 19:11:25.031621,CC-9899513413,432.40787920201166,"Fernandez, Perez and Paez","Rawson, Bahrein",Compra,Namibia,0
436,2025-03-19 11:08:44.154538,CC-5811617860,851.3163590534289,Rojas Inc,"Santa Rosa, China",Pago,República Unida de Tanzanía,0
437,2025-01-27 07:35:56.777938,CC-3073312977,263.6667248518406,"Diaz, Ramirez and Garcia","Rosario, Bahamas",Compra,Swazilandia,0
438,2025-02-09 00:52:22.322166,CC-2202662483,644.0785949041514,"Gonzalez, Lopez and Rivero","Rawson, Nauru",Pago,Panamá,0
439,2025-01-25 16:45:54.660181,CC-2799174145,110.55605401070815,"Gomez, Gonzalez and Suarez","Santiago del Estero, Sudán",Retiro,Túnez,0
440,2025-01-14 06:57:02.313300,CC-4825382512,353.5254887736287,Mendez-Martinez,"Paraná, Togo",Pago,Etiopía,0
441,2025-03-08 13:41:17.071569,CC-8811350906,102.03099927330169,Garcia Ltd,"Paraná, República Unida de Tanzanía",Compra,República Checa,0
442,2025-02-02 21:41:18.638511,CC-2876506409,441.50452245856957,Farias-Gonzalez,"Constitución, Guinea Bissau",Compra,Mónaco,0
443,2025-01-14 17:16:59.359852,CC-4803105840,966.9169721584842,"Martinez, Villalba and Gomez","San Ferando del Valle de Catamarca, San Marino",Retiro,Côte d'Ivoire,0
444,2025-02-08 06:34:01.015328,CC-6810233458,958.9272487837034,"Sanchez, Soto and Paz","San Salvador de Jujuy, Azerbaiyán",Retiro,Perú,0
445,2025-02-14 15:31:50.517283,CC-4371953422,803.694961114747,Quiroga Inc,"Salta, Federación de Rusia",Compra,República Democrática del Congo,0
446,2025-02-20 14:30:08.711148,CC-4324852790,194.7103622312486,Guzman-Martinez,"La Plata, Noruega",Retiro,Paraguay,0
447,2025-01-16 16:49:45.259508,CC-5901287496,257.06641576905406,"Gomez, Rodriguez and Ledesma","San Salvador de Jujuy, Sudán",Compra,Australia,0
448,2025-03-23 07:32:51.347736,CC-9562716078,70.04982581313124,Barrios LLC,"Resistencia, Madagascar",Compra,Uzbekistán,0
449,2025-01-05 09:29:04.767035,CC-8343893847,532.0968014292739,"Molina, Gonzalez and Gonzalez","Formosa, Cabo Verde",Pago,Libia,0
450,2025-02-02 19:43:10.196542,CC-6072082364,279.5309987742704,Herrera PLC,"Resistencia, Argelia",Compra,Fiji,0
451,2025-02-09 01:04:57.651608,CC-5525859155,973.4922478055523,Romero Inc,"San Ferando del Valle de Catamarca, Israel",Retiro,Estados Unidos de América,0
452,2025-03-04 21:23:15.288920,CC-5930755445,310.260553370434,Ruiz LLC,"Ushuaia, Malawi",Pago,Namibia,0
453,2025-03-12 08:41:39.690753,CC-4091883219,805.80065856086,"Diaz, Cabrera and Martinez","Comodoro Rivadavia, Bahrein",Pago,Lituania,0
454,2025-02-11 22:35:35.371060,CC-1858519922,969.0032285364681,Toledo-Rodriguez,"Mar del Plata, Armenia",Compra,Granada,0
455,2025-01-24 22:54:25.256919,CC-7184246540,831.0659248025307,Carrizo-Dominguez,"Mar del Plata, Marruecos",Pago,Australia,0
456,2025-02-08 16:14:57.922691,CC-1774990479,494.6328641564471,Molina-Gimenez,"Paraná, Barbados",Retiro,Ecuador,0
457,2025-01-25 06:40:57.166719,CC-7205478569,803.9897509063472,Moyano LLC,"Santa Fe, Mauricio",Retiro,Brunei Darussalam,0
458,2025-02-14 21:39:39.059120,CC-7599696395,725.0411114539265,Torres and Sons,"Paraná, Jordania",Compra,Barbados,0
459,2025-02-16 23:32:09.090261,CC-6844668288,732.380965583786,Navarro and Sons,"Comodoro Rivadavia, Libia",Retiro,Mónaco,0
460,2025-03-20 01:09:26.854645,CC-2988477889,688.9911148407971,"Gonzalez, Avila and Gonzalez","Mendoza, Seychelles",Pago,República de Macedonia del Norte,0
461,2025-01-16 03:08:15.670583,CC-4605288229,220.64521150588163,Rojas-Herrera,"Mendoza, Armenia",Pago,Azerbaiyán,0
462,2025-02-20 11:05:38.572900,CC-4109575740,75.02686722683862,Franco-Barrios,"Chilecito, Azerbaiyán",Pago,Ucrania,0
463,2025-02-09 18:14:48.391910,CC-2089211319,541.1728651931095,"Martinez, Bustos and Soto","Rawson, Líbano",Compra,Noruega,0
464,2025-01-13 05:36:09.988394,CC-9847893737,412.48542133767614,Rios-Guzman,"Salta, Congo",Pago,Luxemburgo,0
465,2025-02-22 01:10:38.407909,CC-9176455001,861.5572577761719,"Lopez, Gutierrez and Perez","Rosario, Bhután",Retiro,Malawi,0
466,2025-02-19 23:34:05.661089,CC-8434977562,833.0642004896033,"Ortiz, Miranda and Acosta","San Luis, Nauru",Retiro,Palau,0
467,2025-01-08 12:35:43.001867,CC-2793170833,642.4193387108492,Benitez-Toledo,"Río Gallegos, Grecia",Retiro,Dinamarca,0
468,2025-01-30 11:50:26.052918,CC-3034087986,703.6688162869501,Dominguez-Diaz,"Resistencia, Mauritania",Pago,Uganda,0
469,2025-03-10 10:35:10.285161,CC-4060148531,822.083100163628,Perez Ltd,"La Rioja, Georgia",Compra,Namibia,0
470,2025-01-04 22:42:11.222789,CC-3379061558,192.08205680213942,Mansilla Inc,"Paraná, Perú",Compra,República Checa,0
471,2025-02-22 01:03:00.089587,CC-5095715286,895.8157297821884,Gonzalez-Caceres,"Rawson, Ghana",Retiro,República Dominicana,0
472,2025-02-23 17:17:03.330341,CC-3448876531,217.80967946458892,Gomez Ltd,"Constitución, República de Moldova",Retiro,República Democrática del Congo,0
473,2025-01-06 16:58:10.404399,CC-9501344552,486.1965306226805,"Gomez, Vargas and Avila","San Salvador de Jujuy, Jordania",Pago,Indonesia,0
474,2025-02-18 13:16:30.393346,CC-4752399755,334.8856049358618,"Diaz, Molina and Navarro","Bahía Blanca, República de Moldova",Pago,Panamá,0
475,2025-03-20 22:09:40.867880,CC-9532938308,268.7844009469569,Gimenez-Ramirez,"San Salvador de Jujuy, Congo",Compra,Andorra,0
476,2025-01-05 03:35:49.950930,CC-9425688674,115.04154763253568,Flores-Coronel,"Córdoba, República Centroafricana",Compra,Camerún,0
477,2025-03-15 10:33:43.568156,CC-4064513516,521.2821551695519,Correa LLC,"Merlo, Belice",Pago,República Popular Democrática de Corea,0
478,2025-02-17 23:53:55.993602,CC-1890768857,981.4735593564329,Gonzalez-Bustos,"Viedma, Burundi",Pago,San Marino,0
479,2025-03-01 09:51:08.939884,CC-3497252258,430.2585287088005,Sosa Ltd,"Mar del Plata, Mali",Pago,Kenya,0
480,2025-03-24 12:32:35.789550,CC-5682333195,60.01528287034128,"Suarez, Pereyra and Soto","San Salvador de Jujuy, Turkmenistán",Compra,Singapur,0
481,2025-01-13 22:59:15.525110,CC-2929769872,651.0212284705246,Lopez-Ramirez,"Rawson, Lituania",Retiro,Mauricio,0
482,2025-02-08 04:10:33.936082,CC-3185869420,927.6395811708145,Gomez LLC,"Mar del Plata, Myanmar",Retiro,Omán,0
483,2025-01-22 03:22:23.653682,CC-4703591378,668.7437050361334,"Valdez, Vera and Navarro","La Plata, Noruega",Pago,Angola,0
484,2025-01-01 21:15:37.572890,CC-3327460928,922.7014370351706,Paz PLC,"Corrientes, Bhután",Pago,Croacia,0
485,2025-03-11 21:07:27.916523,CC-3207919879,364.0205602125657,Fernandez-Fernandez,"Bahía Blanca, República de Corea",Pago,Uruguay,0
486,2025-03-19 06:33:13.758322,CC-9418888029,663.1176304703688,"Medina, Torres and Gomez","San Luis, Venezuela",Pago,Myanmar,0
487,2025-03-22 00:11:02.423854,CC-5832845850,595.5549133890308,Rodriguez PLC,"San Ferando del Valle de Catamarca, Serbia",Pago,Bélgica,0
488,2025-03-16 19:56:57.122712,CC-6471592976,388.4174717801667,Sanchez-Juarez,"Neuquén, Mozambique",Retiro,República Democrática del Congo,0
489,2025-03-13 00:23:06.854489,CC-6042406281,738.5067423791663,Molina PLC,"La Plata, Rumania",Compra,Bahamas,0
490,2025-01-17 19:36:58.053303,CC-9026081793,713.4962330757724,"Ayala, Medina and Gomez","San Juan, Zambia",Compra,Cuba,0
491,2025-02-23 08:30:37.000434,CC-1645211346,117.94380469956778,Alvarez Inc,"Constitución, Chile",Retiro,Noruega,0
492,2025-03-11 11:50:31.972886,CC-7799831201,350.215476453814,"Suarez, Martinez and Soria","Formosa, Georgia",Pago,San Vicente y las Granadinas,0
493,2025-02-05 17:02:49.765435,CC-9977945008,250.9622035208108,Toledo PLC,"San Salvador de Jujuy, Israel",Pago,Países Bajos,0
494,2025-01-11 02:02:51.715485,CC-1116584452,125.16085611616712,"Flores, Gonzalez and Coronel","Merlo, Iraq",Pago,Indonesia,0
495,2025-01-21 23:28:32.411133,CC-2566458346,415.0733094316786,"Duarte, Vazquez and Diaz","San Luis, República de Corea",Pago,Albania,0
496,2025-02-16 14:44:13.950953,CC-1379935321,985.5167930254479,"Gonzalez, Miranda and Moreno","Constitución, Australia",Retiro,Tonga,0
497,2025-02-10 10:53:47.828255,CC-8200910022,18.833381779742624,Gutierrez Group,"Resistencia, Pakistán",Compra,Belarús,0
498,2025-01-29 06:01:19.384962,CC-8079918017,332.31300927317426,Suarez Inc,"Ushuaia, Mauritania",Pago,Mauritania,0
499,2025-03-23 22:08:01.255333,CC-4332668050,308.029781303279,Diaz-Castillo,"La Plata, Benin",Pago,Estonia,0
500,2025-01-16 03:51:58.653853,CC-5555357274,17.11992502571634,"Duarte, Gonzalez and Gimenez","Salta, Kuwait",Compra,Burundi,0
