ID_Transaccion,Fecha_Hora,ID_Tarjeta,Monto,Comercio,Ubicacion_Comercio,Tipo_Transaccion,Pais_IP,Es_Fraudulenta
381,2025-03-16 03:10:49.470350,CC-4826760097,351.331022086899,Suarez-Gomez,"Mendoza, Uganda",Retiro,Ucrania,0
382,2025-02-20 04:12:36.476246,CC-7960904615,158.6163187300018,Romero-Molina,"Santa Rosa, Estonia",Compra,Japón,0
383,2025-02-09 11:38:38.818614,CC-8584731322,925.8029440984516,"Hernandez, Olivera and Silva","Ushuaia, Malta",Compra,Irlanda,0
384,2025-01-03 20:41:52.145834,CC-7442928449,434.0748177301772,"Pereyra, Lopez and Olivera","Merlo, Timor-Leste",Compra,Seychelles,0
385,2025-01-28 13:40:44.167857,CC-9696785727,208.21812916029205,"Flores, Soria and Martinez","Resistencia, Congo",Compra,Belarús,0
386,2025-01-31 08:49:05.773214,CC-2824570010,665.5312613858046,Medina-Villalba,"Merlo, Emiratos Árabes Unidos",Compra,Irlanda,0
387,2025-03-20 01:16:48.415994,CC-4256944587,858.9966249839722,Martinez Inc,"Rawson, Grecia",Retiro,Belice,0
388,2025-02-03 11:30:13.943782,CC-8772440877,509.40162312509017,Ponce-Coronel,"Santa Rosa, Estonia",Pago,Venezuela,0
389,2025-03-18 07:52:05.640101,CC-5435725434,861.6217364899279,Fernandez-Moyano,"La Rioja, Vietman",Compra,Israel,0
390,2025-01-19 03:53:27.643720,CC-6376834188,451.38686826337556,"Arias, Pereyra and Acosta","San Ferando del Valle de Catamarca, Benin",Pago,Marruecos,0
391,2025-02-15 06:34:59.029527,CC-7902462720,630.1977039620205,Garcia-Nuñez,"La Rioja, Polonia",Pago,Honduras,0
392,2025-01-08 08:41:54.982988,CC-8316050490,17.740254993183527,Rodriguez Ltd,"San Salvador de Jujuy, Somalia",Retiro,Guinea,0
393,2025-02-06 03:44:15.627833,CC-3128111761,222.49556325982402,"Suarez, Diaz and Juarez","Santa Rosa, Federación de Rusia",Compra,China,0
394,2025-01-27 09:54:32.464788,CC-6610421269,519.49392339372,Paz LLC,"Santa Rosa, Tayikistán",Retiro,Ucrania,0
395,2025-01-05 14:36:18.574130,CC-9171871746,481.40283311199164,Gomez-Villalba,"Neuquén, Pakistán",Retiro,Malta,0
396,2025-01-22 20:53:11.156359,CC-6416135675,713.2289443116518,Diaz and Sons,"Rosario, Palau",Pago,Túnez,0
397,2025-01-28 20:54:51.840342,CC-5610551335,897.3026222433288,"Sanchez, Fernandez and Ramirez","Comodoro Rivadavia, República Unida de Tanzanía",Retiro,Arabia Saudita,0
398,2025-03-21 07:32:23.507966,CC-4399133667,901.5846935911211,Vargas Inc,"Córdoba, Malawi",Pago,Bangladesh,0
399,2025-02-12 23:40:15.614729,CC-5921561956,742.043610553438,Miranda and Sons,"Santa Fe, Belarús",Pago,Tailandia,0
400,2025-03-09 10:29:28.132937,CC-7522425068,337.6280735581803,"Lopez, Gomez and Vega","Resistencia, Nauru",Pago,Islas Marshall,0
401,2025-03-17 01:16:30.434278,CC-1048879104,170.45985254980292,Maldonado-Guzman,"Santa Fe, Bosnia y Herzegovina",Pago,Serbia,0
402,2025-02-01 07:50:26.854522,CC-2072194760,996.17982271405,"Gomez, Martinez and Ortiz","La Rioja, Serbia",Compra,Argentina,0
403,2025-02-18 03:52:40.025218,CC-3450727623,522.4589865120971,Vega-Lopez,"Rawson, Noruega",Retiro,Antigua y Barbuda,0
404,2025-02-21 16:40:32.035772,CC-6872037272,947.1128849267466,"Romero, Romero and Romero","Viedma, Panamá",Compra,Burundi,0
405,2025-01-11 13:29:05.741836,CC-1490304154,25.91484196378648,Lopez-Hernandez,"Santiago del Estero, Somalia",Compra,Bahamas,0
406,2025-01-05 14:12:06.933444,CC-3795404793,712.0725965627213,Martinez LLC,"San Ferando del Valle de Catamarca, Afganistán",Compra,Polonia,0
407,2025-02-23 04:16:50.852358,CC-6855227005,816.8635684489302,"Torres, Molina and Nuñez","Posadas, Uganda",Pago,Lituania,0
408,2025-01-26 14:03:11.191578,CC-3039113789,752.2112640965973,Cabrera Group,"Rosario, Belice",Pago,Costa Rica,0
409,2025-03-20 05:20:18.226648,CC-9970917909,456.4916295738681,Ponce-Miranda,"Santiago del Estero, Guatemala",Compra,Guatemala,0
410,2025-02-11 17:43:42.751601,CC-6505625939,587.199629779566,Rodriguez-Perez,"Santa Fe, Bhután",Retiro,Emiratos Árabes Unidos,0
411,2025-03-13 21:42:59.371533,CC-8320210465,68.10125069649341,Franco-Farias,"Comodoro Rivadavia, Dinamarca",Compra,Afganistán,0
412,2025-01-14 13:09:02.677169,CC-8853073475,736.1379797896548,Medina-Rodriguez,"Santiago del Estero, Turkmenistán",Pago,Croacia,0
413,2025-01-07 04:39:43.892541,CC-7866507679,874.2536140736617,Moreno-Paez,"Viedma, Burkina Faso",Pago,Noruega,0
414,2025-02-09 04:53:51.810619,CC-1508962700,163.0778417317006,Aguirre-Gomez,"Córdoba, Afganistán",Retiro,Albania,0
415,2025-01-11 00:00:43.720054,CC-3881239320,267.92385934667107,Fernandez Inc,"Córdoba, Albania",Pago,Hungría,0
416,2025-02-03 23:16:51.917385,CC-7537479474,987.3551775599902,"Farias, Morales and Vazquez","Rosario, Islas Salomón",Compra,Saint Kitts y Nevis,0
417,2025-01-03 22:42:49.276718,CC-9077621887,196.34239143079745,Figueroa Ltd,"Chilecito, Alemania",Compra,Suiza,0
418,2025-02-19 01:40:28.255988,CC-1492206644,230.35639714671277,"Soria, Gonzalez and Luna","San Ferando del Valle de Catamarca, Luxemburgo",Pago,México,0
419,2025-02-10 12:51:36.197577,CC-4646545558,847.8963321349992,"Soria, Moyano and Hernandez","Salta, Congo",Pago,Swazilandia,0
420,2025-02-22 01:56:56.926469,CC-3382606196,396.10034756524226,Rodriguez PLC,"Corrientes, Dinamarca",Compra,Chipre,0
421,2025-02-05 18:22:46.502822,CC-3269191038,666.7105796892516,Rodriguez-Ledesma,"Río Gallegos, Burkina Faso",Retiro,República Popular Democrática de Corea,0
422,2025-01-11 20:33:59.748443,CC-7878320403,906.5161917733001,"Pereyra, Fernandez and Sanchez","Salta, Lesotho",Compra,Mongolia,0
423,2025-02-25 22:04:01.231233,CC-7278699167,839.2394318191657,"Perez, Acuña and Duarte","Salta, Bhután",Retiro,Gabón,0
424,2025-02-05 09:21:28.126615,CC-4629652108,179.3096177378925,"Ruiz, Godoy and Garcia","San Ferando del Valle de Catamarca, Gambia",Pago,República Democrática Popular Lao,0
425,2025-02-24 20:31:04.375186,CC-5157827530,201.36267581462437,Nuñez Group,"Rosario, Colombia",Pago,Granada,0
426,2025-02-16 13:19:37.537058,CC-5920212423,177.78796847982147,Gonzalez-Muñoz,"Comodoro Rivadavia, Qatar",Compra,Suiza,0
427,2025-02-01 01:43:13.588555,CC-7918820525,292.762054090666,Silva Group,"Córdoba, Gabón",Retiro,República Unida de Tanzanía,0
428,2025-01-01 21:33:57.710711,CC-9597980487,55.71778338236744,"Gomez, Olivera and Lopez","La Plata, Hungría",Compra,Argelia,0
429,2025-02-21 15:21:12.694329,CC-1412238065,62.436989569222476,Diaz-Rodriguez,"Chilecito, Kenya",Pago,Madagascar,0
430,2025-01-17 23:08:26.661855,CC-9643547771,338.49173159649126,Cardozo-Ramirez,"Ushuaia, Haití",Pago,Bolivia,0
431,2025-01-01 14:54:30.389063,CC-3082865986,376.2818114647811,Torres and Sons,"Merlo, Portugal",Retiro,Saint Kitts y Nevis,0
432,2025-02-26 12:37:14.546760,CC-5683522997,633.901538425302,Gonzalez Group,"Neuquén, Guyana",Pago,Irlanda,0
433,2025-01-27 18:05:49.884255,CC-9768505747,711.9963448796967,Herrera-Villalba,"Salta, Francia",Retiro,Sudáfrica,0
434,2025-01-27 08:22:06.748251,CC-6619778925,612.7581582452059,Bustos Ltd,"San Juan, Botswana",Retiro,Islandia,0
435,2025-01-04 13:02:58.209416,CC-3466356517,333.7660734512928,Suarez and Sons,"Viedma, Micronesia",Compra,Etiopía,0
436,2025-01-21 16:35:03.868175,CC-9879590388,562.1805323032019,"Flores, Roldan and Garcia","Constitución, Venezuela",Compra,Guinea Bissau,0
437,2025-01-05 05:25:02.277417,CC-1410504178,193.248991166764,Castillo-Flores,"Santa Fe, Vietman",Retiro,Marruecos,0
438,2025-01-15 02:32:40.937711,CC-8227745747,939.8976488404109,Olivera LLC,"La Plata, Haití",Retiro,Venezuela,0
439,2025-01-10 18:12:56.274450,CC-6281895756,99.64594560977054,Olivera and Sons,"Resistencia, Congo",Retiro,Malawi,0
440,2025-02-11 10:28:15.251177,CC-4739695865,112.69109496418217,Peralta LLC,"Formosa, Seychelles",Pago,Zimbabwe,0
441,2025-03-11 23:59:18.060482,CC-3803952592,237.95982102035703,Diaz-Lopez,"Río Gallegos, Mozambique",Pago,República Checa,0
442,2025-03-13 08:05:38.022219,CC-1022422707,886.211389379628,"Ojeda, Maidana and Flores","Viedma, Tuvalu",Compra,Tonga,0
443,2025-03-11 17:41:30.182837,CC-2691634631,669.1391016032668,"Gonzalez, Gimenez and Rios","Bahía Blanca, República de Moldova",Retiro,Iraq,0
444,2025-02-15 04:10:50.513505,CC-7813022802,20.940739510489514,"Acosta, Lopez and Gutierrez","La Plata, Cabo Verde",Retiro,Costa Rica,0
445,2025-03-16 02:44:13.388221,CC-4855275172,846.7925228573982,Martinez-Gonzalez,"Bahía Blanca, Chipre",Compra,Antigua y Barbuda,0
446,2025-03-16 10:37:07.390972,CC-4550681212,374.0803116626147,Garcia-Villalba,"Santa Fe, Bangladesh",Pago,Burkina Faso,0
447,2025-01-17 21:36:06.170378,CC-6217919296,97.82797855737047,Diaz and Sons,"Corrientes, Lesotho",Pago,Malawi,0
448,2025-02-08 20:53:29.211240,CC-5917801973,135.4062838928372,"Gomez, Vera and Rodriguez","Resistencia, Islas Marshall",Compra,Benin,0
449,2025-02-20 09:01:36.839617,CC-9526943145,95.85986336331848,Lopez-Diaz,"San Miguel de Tucumán, Azerbaiyán",Retiro,República de Macedonia del Norte,0
450,2025-03-12 19:09:31.838455,CC-7962851988,832.2932147911679,"Nuñez, Alvarez and Olivera","San Luis, Santa Lucía",Compra,Argentina,0
451,2025-01-14 04:06:48.393641,CC-1069688886,310.2404068492738,Luna-Torres,"Chilecito, Panamá",Retiro,Sudán,0
452,2025-01-08 09:56:58.159803,CC-1053360835,307.648488059427,Castro-Fernandez,"Comodoro Rivadavia, Botswana",Compra,Jordania,0
453,2025-02-08 21:38:21.884201,CC-9771252377,745.2676830443339,Perez-Maldonado,"Bahía Blanca, Guatemala",Pago,Túnez,0
454,2025-03-14 03:14:50.409988,CC-4362580713,831.1740794727336,Diaz-Fernandez,"Río Gallegos, Azerbaiyán",Retiro,Iraq,0
455,2025-03-10 07:22:30.279737,CC-7394012402,763.413553483126,Dominguez-Vargas,"Neuquén, Cabo Verde",Pago,Georgia,0
456,2025-01-25 15:33:04.187676,CC-3015959520,787.3342402465156,"Vega, Sanchez and Miranda","Rosario, Madagascar",Compra,Polonia,0
457,2025-02-22 01:55:17.150448,CC-1062672233,63.036899714716824,Moreno-Garcia,"Posadas, República Federal Democrática de Nepal",Compra,Tailandia,0
458,2025-02-06 06:56:35.114182,CC-4372672217,819.0734906504127,Ruiz PLC,"Viedma, Yemen",Compra,Singapur,0
459,2025-03-05 19:59:59.863222,CC-4213082153,724.0198771786831,Cabrera-Rodriguez,"Constitución, Chipre",Compra,Zimbabwe,0
460,2025-03-04 13:56:44.819405,CC-8999191331,507.49583527170137,Ortiz LLC,"San Miguel de Tucumán, Gabón",Pago,Estonia,0
461,2025-01-11 17:15:36.023399,CC-9806470484,350.81626857844935,Pereyra PLC,"Córdoba, Noruega",Retiro,Kuwait,0
462,2025-03-15 19:34:55.269050,CC-1155858192,534.9515629001725,Vera Inc,"Corrientes, Emiratos Árabes Unidos",Compra,Malta,0
463,2025-01-02 11:34:39.432785,CC-8000353939,962.4866349160454,Nuñez Ltd,"La Plata, Sierra Leona",Retiro,Nueva Zelandia,0
464,2025-01-31 23:54:32.850482,CC-8407380951,199.95537896132427,"Mendez, Rivero and Dominguez","Salta, Jamaica",Pago,Santo Tomé y Príncipe,0
465,2025-02-03 04:05:11.403404,CC-2480357395,391.93341342110745,Garcia PLC,"Rosario, Guyana",Pago,Nicaragua,0
466,2025-03-01 10:35:54.376497,CC-8139820595,539.7699735828556,Bustos PLC,"Chilecito, Guinea Ecuatorial",Retiro,Malta,0
467,2025-02-26 05:08:03.315525,CC-4695585932,827.7578940383289,Soto-Castillo,"Córdoba, Malasia",Retiro,Qatar,0
468,2025-03-17 02:09:46.634883,CC-4541264607,414.5668659696816,"Luna, Ayala and Quiroga","Posadas, Côte d'Ivoire",Compra,Maldivas,0
469,2025-01-12 01:34:06.098224,CC-1198849513,663.4965563703978,Garcia PLC,"San Ferando del Valle de Catamarca, Mauricio",Pago,Belarús,0
470,2025-02-18 08:28:18.690487,CC-8081282555,589.1342698237193,Romero-Moreno,"Ushuaia, Letonia",Retiro,Eslovaquia,0
471,2025-02-27 04:08:59.178720,CC-7768604748,818.6786466804978,Gutierrez Ltd,"Bahía Blanca, Kuwait",Pago,Israel,0
472,2025-03-18 20:58:06.722474,CC-7383305645,451.5191854654084,Gimenez Group,"La Plata, Sudán del Sur",Retiro,Chipre,0
473,2025-01-16 04:04:03.702997,CC-5514405628,511.33299697238556,Rodriguez-Ferreyra,"Santiago del Estero, Sudán",Pago,Mozambique,0
474,2025-02-09 09:17:15.185815,CC-2441662373,428.8815425514664,Fernandez-Mendoza,"San Luis, Myanmar",Retiro,Afganistán,0
475,2025-02-07 04:15:25.384618,CC-8255924044,897.4794721698584,"Miranda, Alvarez and Martinez","Santa Rosa, Chile",Pago,República de Macedonia del Norte,0
476,2025-03-21 05:13:53.201138,CC-2139527386,863.8490859866794,"Carrizo, Sosa and Maldonado","San Salvador de Jujuy, Maldivas",Compra,Guatemala,0
477,2025-01-15 01:24:10.188726,CC-1364870003,380.93197900717684,"Martinez, Campos and Ramirez","San Ferando del Valle de Catamarca, República de Moldova",Pago,República Árabe Siria,0
478,2025-01-28 15:39:35.767554,CC-8537007179,249.2488899672818,Rodriguez Group,"San Salvador de Jujuy, Bulgaria",Pago,Bosnia y Herzegovina,0
479,2025-02-07 08:36:29.486806,CC-3622995951,841.3551503539917,Pereyra and Sons,"Viedma, Santa Lucía",Compra,Nicaragua,0
480,2025-02-21 04:33:22.959169,CC-2763236595,527.7719781703119,Bravo-Lopez,"Formosa, Georgia",Pago,Islas Salomón,0
481,2025-02-03 05:58:30.663962,CC-8339825316,938.3650023306536,"Vargas, Lopez and Perez","Mar del Plata, Croacia",Retiro,Francia,0
482,2025-01-27 11:54:52.903487,CC-7211077035,595.4271342010898,Gomez LLC,"Viedma, Armenia",Compra,Bhután,0
483,2025-03-08 09:09:26.560893,CC-9994398708,496.11847007598794,Fernandez and Sons,"San Juan, Israel",Pago,Tailandia,0
484,2025-02-11 20:19:29.664378,CC-6776405126,107.77420779907416,"Diaz, Lopez and Torres","Córdoba, Suiza",Retiro,Myanmar,0
485,2025-01-04 00:20:03.745880,CC-5339768381,792.7954487561972,Aguirre-Sosa,"San Juan, Croacia",Pago,Papua Nueva Guinea,0
486,2025-02-21 09:48:10.438946,CC-3662091817,112.16624387487977,Martinez PLC,"Paraná, República Centroafricana",Pago,Etiopía,0
487,2025-02-07 13:11:03.302381,CC-5231157446,42.52088411311257,Bustos Ltd,"Posadas, Malasia",Compra,Timor-Leste,0
488,2025-03-19 17:21:08.241787,CC-9197823111,164.12526785087965,"Godoy, Vazquez and Mendoza","Neuquén, Argelia",Compra,Uzbekistán,0
489,2025-02-24 15:14:36.950295,CC-7453593336,391.5304968138823,"Diaz, Benitez and Lucero","Río Gallegos, Sudán",Retiro,Argentina,0
490,2025-01-22 14:12:35.293380,CC-1865080304,736.1745223806352,Romero and Sons,"Rawson, Kuwait",Compra,San Vicente y las Granadinas,0
491,2025-01-12 19:31:02.477904,CC-1500295289,790.8302734977386,Fernandez Inc,"Paraná, Uganda",Retiro,Chipre,0
492,2025-02-14 01:39:41.995540,CC-6357654245,124.47071288960996,"Molina, Caceres and Gomez","Constitución, Armenia",Compra,Rumania,0
493,2025-01-28 00:15:59.805811,CC-8979128376,468.9866803277138,"Juarez, Ayala and Godoy","San Miguel de Tucumán, Australia",Compra,Burkina Faso,0
494,2025-01-26 20:56:15.342155,CC-4486183500,426.5343199708782,"Gonzalez, Gonzalez and Sosa","Santa Rosa, Bolivia",Pago,Timor-Leste,0
495,2025-02-07 03:53:33.064303,CC-5390225109,177.80164310486276,"Martinez, Torres and Medina","Posadas, Líbano",Retiro,Hungría,0
496,2025-01-01 04:03:40.382566,CC-2883899584,162.103978644852,"Leiva, Hernandez and Gimenez","Posadas, Mónaco",Pago,Haití,0
497,2025-02-02 21:49:38.886800,CC-8123400601,505.7239305699194,Gomez-Garcia,"San Miguel de Tucumán, Suriname",Pago,Camerún,0
498,2025-02-11 20:57:48.637446,CC-2715205624,404.48753490181264,"Dominguez, Franco and Navarro","San Juan, Cabo Verde",Retiro,Rumania,0
499,2025-01-10 00:56:17.076331,CC-6146875579,348.20848289162353,Gonzalez-Diaz,"Posadas, Montenegro",Retiro,Federación de Rusia,0
500,2025-02-25 12:49:22.345840,CC-7142084909,473.0102750800399,Correa Ltd,"Rawson, San Marino",Retiro,Gambia,0
